funcJ2
-12.5555	9	5610	9	0	49	-0.163169	(0.564211,1.82737,1.875,0.863093)
-12.5786	68	49710	74	0	385	-0.377337	(0.486561,1.86816,1.875,0.873289)
-12.5585	7	5130	7	0	39	0.0505221	(0.636285,1.79486,1.875,0.854964)
-12.5768	22	14700	23	0	120	-0.754586	(0.291172,1.92682,1.875,0.887955)
-12.599	111	72600	112	0	584	-0.96505	(0.067914,1.96692,1.875,0.89798)
-12.6096	11	6600	11	0	58	-0.949389	(0.113972,1.96779,1.875,0.898199)
-12.5656	10	8880	14	0	70	-0.958863	(0.0227926,1.95542,1.875,0.895105)
funcJ9
-1.20854	106	32250	119	0	441	7.61252	(1.88815,0.889477,0)
-1.20252	34	13920	49	0	173	7.59119	(1.88486,0.89211,0)
-1.2057	39	16530	51	0	177	7.60243	(1.8866,0.890721,0)
-1.19644	31	9840	34	0	122	7.56974	(1.88155,0.894763,0)
-1.1966	46	13590	46	0	164	7.57027	(1.88163,0.894696,0)
-1.19638	19	6090	19	0	67	7.56953	(1.88151,0.894788,0)
-1.18986	83	24480	87	0	310	7.54663	(1.87797,0.897626,0)
-1.20423	102	30960	107	0	386	7.59723	(1.8858,0.891363,0)
-1.19726	28	11970	37	0	122	7.57262	(1.88199,0.894406,0)
-1.19354	20	5610	20	0	72	7.55954	(1.87997,0.896026,0)
-1.20934	44	14490	49	0	167	7.61536	(1.88859,0.889126,0)
-1.19627	19	6690	19	0	69	7.56911	(1.88145,0.89484,0)
-1.19041	86	26760	95	0	340	7.54856	(1.87827,0.897386,0)
-1.19049	97	29760	108	0	391	7.54884	(1.87831,0.897352,0)
-1.1967	64	19380	69	0	247	7.57065	(1.88169,0.894649,0)
-1.20469	90	27300	99	0	356	7.59885	(1.88605,0.891164,0)
-1.20609	99	29430	106	0	402	7.60384	(1.88682,0.890547,0)
-1.1894	17	4740	17	0	61	7.54504	(1.87772,0.897823,0)
-1.20519	62	18870	67	0	242	7.60063	(1.88632,0.890944,0)
-1.20401	58	18660	61	0	220	7.59644	(1.88567,0.89146,0)
-1.19618	24	10470	35	0	119	7.56881	(1.8814,0.894877,0)
